sim_time; tb3_0?world_linear_velocity/x; tb3_0?world_linear_velocity/y;; tb3_1?world_linear_velocity/x; tb3_1?world_linear_velocity/y
134,265;9,11E-05;-0,000432259;4,42E-04;-0,0288127;0,0239653
134,266;-2,20E-05;-0,000355385;3,56E-04;-0,0287513;0,0240401
134,267;-9,26E-05;-0,000381234;3,92E-04;-0,0286897;0,0241148
134,268;6,12E-05;-0,000402641;4,07E-04;-0,028628;0,0241893
134,269;-5,84E-05;-0,000339435;3,44E-04;-0,028566;0,0242636
134,27;-3,90E-05;-0,000377637;3,80E-04;-0,0285038;0,0243378
134,271;-0,00018435;-0,000374369;4,17E-04;-0,0284414;0,0244119
134,272;-3,37E-05;-0,000384096;3,86E-04;-0,0283787;0,0244858
134,273;9,51E-05;-0,000425987;4,36E-04;-0,0283159;0,0245596
134,274;-3,37E-05;-0,000341149;3,43E-04;-0,0282527;0,0246335
134,275;-0,000268082;-0,000410453;4,90E-04;-0,0281892;0,0247076
134,276;-6,69E-05;-0,000400108;4,06E-04;-0,0281255;0,0247817
134,277;5,72E-05;-0,000459516;4,63E-04;-0,0280616;0,0248557
134,278;-0,000117505;-0,000400646;4,18E-04;-0,0279975;0,0249295
134,279;-0,000131121;-0,000436806;4,56E-04;-0,0279331;0,0250032
134,28;3,38E-05;-0,000463479;4,65E-04;-0,0278684;0,0250765
134,281;-0,000146907;-0,00037402;4,02E-04;-0,0278035;0,0251493
134,282;-0,000400297;-0,00042398;5,83E-04;-0,0277381;0,0252216
134,283;-8,07E-05;-0,000385031;3,93E-04;-0,0276723;0,0252935
134,284;4,23E-05;-0,000434958;4,37E-04;-0,0276062;0,0253652
134,285;-0,000180573;-0,000367133;4,09E-04;-0,0275401;0,0254366
134,286;-0,000102258;-0,000377836;3,91E-04;-0,027474;0,0255079
134,287;2,44E-05;-0,000402174;4,03E-04;-0,027408;0,025579
134,288;-0,00015764;-0,000289278;3,29E-04;-0,0273421;0,0256499
134,289;-0,000417791;-0,000340392;5,39E-04;-0,0272761;0,0257206
134,29;-8,91E-05;-0,000329922;3,42E-04;-0,0272101;0,0257911
134,291;2,11E-05;-0,000370461;3,71E-04;-0,0271438;0,0258614
134,292;-0,00020216;-0,000285235;3,50E-04;-0,0270773;0,0259315
134,293;-0,000137895;-0,000304264;3,34E-04;-0,0270106;0,0260013
134,294;1,93E-06;-0,000332344;3,32E-04;-0,0269435;0,026071
134,295;-0,000202323;-0,000234738;3,10E-04;-0,0268763;0,0261404
134,296;-0,000428789;-0,000290093;5,18E-04;-0,0268087;0,0262097
134,297;-8,37E-05;-0,000262192;2,75E-04;-0,026741;0,0262787
134,298;2,07E-05;-0,000315653;3,16E-04;-0,0266731;0,0263476
134,299;-0,000219847;-0,000243505;3,28E-04;-0,026605;0,0264164
134,3;-2,13E-05;-0,00026917;2,70E-04;-0,0265367;0,0264849
134,301;-0,000264207;-0,000212368;3,39E-04;-0,0264682;0,0265533
134,302;-5,51E-05;-0,000246997;2,53E-04;-0,0263995;0,0266215
134,303;-0,000285488;-0,000218519;3,60E-04;-0,0263306;0,0266895
134,304;-3,98E-05;-0,000228599;2,32E-04;-0,0262615;0,0267573
134,305;3,64E-05;-0,000266202;2,69E-04;-0,0261922;0,026825
134,306;-0,000190215;-0,000134005;2,33E-04;-0,0261226;0,0268924
134,307;-0,000404056;-0,000188217;4,46E-04;-0,0260529;0,0269596
134,308;-0,000101506;-0,000178539;2,05E-04;-0,0259829;0,0270266
134,309;3,76E-06;-0,000230059;2,30E-04;-0,0259128;0,0270933
134,31;-0,000238325;-0,000168253;2,92E-04;-0,0258424;0,0271599
134,311;-1,89E-05;-0,000170575;1,72E-04;-0,0257719;0,0272263
134,312;4,77E-05;-0,000197568;2,03E-04;-0,0257012;0,0272925
134,313;-0,000198275;-6,21E-05;2,08E-04;-0,0256163;0,0273978
134,314;-0,000426048;-9,74E-05;4,37E-04;-0,025592;0,0274972
134,315;-0,000127067;-6,91E-05;1,45E-04;-0,0255787;0,0276084
134,316;-3,00E-05;-0,00011216;1,16E-04;-0,0255512;0,0277235
134,317;4,63E-05;-0,000111623;1,21E-04;-0,0255063;0,0278295
134,318;-0,000216412;4,90E-06;2,16E-04;-0,0254505;0,0279195
134,319;-6,99E-05;3,53E-07;6,99E-05;-0,0253902;0,027994
134,32;-3,61E-05;-1,85E-05;4,06E-05;-0,0253285;0,0280578
134,321;-0,0002892;2,77E-05;2,91E-04;-0,0252658;0,0281165
134,322;-0,000135629;2,45E-06;1,36E-04;-0,0252017;0,0281746
134,323;-9,67E-05;-7,73E-05;1,24E-04;-0,0251356;0,0282342
134,324;-5,43E-05;-0,000150355;1,60E-04;-0,0250673;0,0282959
134,325;-0,000307555;-0,00020081;3,67E-04;-0,0249966;0,0283591
134,326;-0,000178512;-0,00023396;2,94E-04;-0,0249234;0,0284232
134,327;-0,000184495;-0,000304429;3,56E-04;-0,0248475;0,0284874
134,328;-0,000176824;-0,000339033;3,82E-04;-0,024769;0,0285513
134,329;-0,000183877;-0,000384512;4,26E-04;-0,0246883;0,0286148
134,33;-0,000200263;-0,00045103;4,93E-04;-0,024606;0,0286778
134,331;-0,00022246;-0,00053671;5,81E-04;-0,024523;0,0287404
134,332;-0,000502637;-0,000639301;8,13E-04;-0,02444;0,0288027
134,333;-0,000395601;-0,000675625;7,83E-04;-0,0243576;0,0288649
134,334;-0,000414609;-0,000779824;8,83E-04;-0,0242764;0,028927
134,335;-0,000387827;-0,000848245;9,33E-04;-0,0241964;0,0289891
134,336;-0,000362242;-0,000896393;9,67E-04;-0,0241175;0,0290509
134,337;-0,000347409;-0,000926665;9,90E-04;-0,0240394;0,0291122
134,338;-0,000340256;-0,000946197;1,01E-03;-0,0239619;0,029173
134,339;-0,000343;-0,000963825;1,02E-03;-0,0238846;0,0292333
134,34;-0,000361985;-0,000985151;1,05E-03;-0,0238074;0,029293
134,341;-0,000385347;-0,00101083;1,08E-03;-0,0237302;0,0293522
134,342;-0,000534216;-0,000902378;1,05E-03;-0,0236528;0,0294109
134,343;-0,000655536;-0,00098776;1,19E-03;-0,0235752;0,0294693
134,344;-0,000741393;-0,00116469;1,38E-03;-0,0234975;0,0295274
134,345;-0,000799758;-0,00134679;1,57E-03;-0,0234195;0,0295853
134,346;-0,000831889;-0,00147888;1,70E-03;-0,0233414;0,0296429
134,347;-0,000857855;-0,0015484;1,77E-03;-0,0232631;0,0297005
134,348;-0,000864723;-0,00157215;1,79E-03;-0,0231846;0,0297578
134,349;-0,000865426;-0,0015726;1,80E-03;-0,0231056;0,0298146
134,35;-0,000856571;-0,00156637;1,79E-03;-0,0230261;0,0298708
134,351;-0,000856775;-0,00155614;1,78E-03;-0,0229463;0,0299267
134,352;-0,000851182;-0,00154505;1,76E-03;-0,022866;0,0299822
134,353;-0,000850591;-0,00153807;1,76E-03;-0,0227854;0,0300374
134,354;-0,000856956;-0,00154148;1,76E-03;-0,0227043;0,0300921
134,355;-0,000908726;-0,00154766;1,79E-03;-0,0226229;0,0301464
134,356;-0,000988564;-0,00154314;1,83E-03;-0,0225412;0,0302004
134,357;-0,0011033;-0,00153614;1,89E-03;-0,0224592;0,030254
134,358;-0,00117577;-0,00159997;1,99E-03;-0,0223769;0,0303072
134,359;-0,00160298;-0,00157253;2,25E-03;-0,0222944;0,0303601
134,36;-0,00139971;-0,00167581;2,18E-03;-0,0222117;0,0304126
134,361;-0,00168147;-0,0016568;2,36E-03;-0,0221289;0,0304648
134,362;-0,00211423;-0,00164084;2,68E-03;-0,0220459;0,0305168
134,363;-0,00182695;-0,00181936;2,58E-03;-0,0219627;0,0305684
134,364;-0,00206495;-0,00181786;2,75E-03;-0,0218794;0,0306196
134,365;-0,00208867;-0,0019281;2,84E-03;-0,0217959;0,0306705
134,366;-0,00247713;-0,00195524;3,16E-03;-0,0217122;0,0307211
134,367;-0,0018935;-0,00217459;2,88E-03;-0,0216285;0,0307713
134,368;-0,00212771;-0,00212691;3,01E-03;-0,0215446;0,0308213
134,369;-0,00207261;-0,00228189;3,08E-03;-0,0214605;0,0308709
134,37;-0,00201903;-0,00232174;3,08E-03;-0,0213763;0,0309201
134,371;-0,00191833;-0,00235089;3,03E-03;-0,021292;0,030969
134,372;-0,0018197;-0,00249195;3,09E-03;-0,0212075;0,0310175
134,373;-0,00170781;-0,00244809;2,98E-03;-0,0211228;0,0310657
134,374;-0,00160472;-0,00246878;2,94E-03;-0,021038;0,0311136
134,375;-0,00158156;-0,00241027;2,88E-03;-0,020953;0,0311612
134,376;-0,00164053;-0,00236371;2,88E-03;-0,0208679;0,0312085
134,377;-0,00148492;-0,00235698;2,79E-03;-0,0207827;0,0312554
134,378;-0,00154476;-0,00238004;2,84E-03;-0,0206972;0,0313019
134,379;-0,00149053;-0,0023446;2,78E-03;-0,0206116;0,031348
134,38;-0,00167852;-0,00228927;2,84E-03;-0,0205258;0,0313938
134,381;-0,00149614;-0,00233797;2,78E-03;-0,0204398;0,0314392
134,382;-0,00173479;-0,00215997;2,77E-03;-0,0203534;0,0314844
134,383;-0,00174313;-0,00217457;2,79E-03;-0,0202663;0,0315296
134,384;-0,00178369;-0,00218769;2,82E-03;-0,0201785;0,0315749
134,385;-0,00185644;-0,00213867;2,83E-03;-0,02009;0,03162
134,386;-0,00192301;-0,00210553;2,85E-03;-0,0200011;0,0316648
134,387;-0,00204108;-0,00201709;2,87E-03;-0,019912;0,0317093
134,388;-0,00207055;-0,00197631;2,86E-03;-0,0198226;0,0317533
134,389;-0,00218747;-0,00187606;2,88E-03;-0,019733;0,0317969
134,39;-0,0022229;-0,00183447;2,88E-03;-0,0196434;0,03184
134,391;-0,00227181;-0,00175816;2,87E-03;-0,0195537;0,0318825
134,392;-0,00231264;-0,00172904;2,89E-03;-0,019464;0,0319246
134,393;-0,00234472;-0,00169316;2,89E-03;-0,0193743;0,0319661
134,394;-0,00244159;-0,0016357;2,94E-03;-0,0192845;0,0320071
134,395;-0,00238126;-0,00165629;2,90E-03;-0,0191948;0,0320476
134,396;-0,00239679;-0,00161693;2,89E-03;-0,019105;0,0320875
134,397;-0,00241045;-0,00162257;2,91E-03;-0,0190152;0,0321269
134,398;-0,00247208;-0,00160594;2,95E-03;-0,0189253;0,0321658
134,399;-0,00233591;-0,00161506;2,84E-03;-0,0188353;0,0322041
134,4;-0,00273847;-0,00157075;3,16E-03;-0,0187453;0,0322419
134,401;-0,00230339;-0,00171626;2,87E-03;-0,018655;0,0322792
134,402;-0,00248144;-0,00169627;3,01E-03;-0,0185646;0,032316
134,403;-0,00290524;-0,00165314;3,34E-03;-0,0184741;0,0323522
134,404;-0,00229337;-0,0017285;2,87E-03;-0,0183833;0,0323878
134,405;-0,00251103;-0,00165032;3,00E-03;-0,0182924;0,0324229
134,406;-0,00291476;-0,00159782;3,32E-03;-0,0182035;0,0324547
134,407;-0,00226652;-0,00167648;2,82E-03;-0,0181155;0,0324852
134,408;-0,00248108;-0,00161534;2,96E-03;-0,0180334;0,0325077
134,409;-0,00251231;-0,00160239;2,98E-03;-0,0179518;0,0325302
134,41;-0,00233784;-0,00163488;2,85E-03;-0,0178699;0,0325551
134,411;-0,00272893;-0,00159267;3,16E-03;-0,0177994;0,0325747
134,412;-0,00238027;-0,00170379;2,93E-03;-0,0177185;0,0326003
134,413;-0,00256067;-0,00166731;3,06E-03;-0,0175717;0,0325182
134,414;-0,00258423;-0,00167504;3,08E-03;-0,0174642;0,0324726
134,415;-0,00265204;-0,00165568;3,13E-03;-0,0173712;0,032472
134,416;-0,00263202;-0,00165816;3,11E-03;-0,0172988;0,0325005
134,417;-0,00260291;-0,00162263;3,07E-03;-0,0172455;0,0325357
134,418;-0,00295628;-0,00155822;3,34E-03;-0,0171784;0,0325865
134,419;-0,00242613;-0,00170042;2,96E-03;-0,0171042;0,0326454
134,42;-0,00268477;-0,00158771;3,12E-03;-0,0170288;0,032698
134,421;-0,00267672;-0,00155333;3,09E-03;-0,0169421;0,0327529
134,422;-0,00266771;-0,00154732;3,08E-03;-0,0168521;0,0328093
134,423;-0,00265187;-0,00150431;3,05E-03;-0,016763;0,0328611
134,424;-0,00261868;-0,00147209;3,00E-03;-0,0166687;0,0329136
134,425;-0,00257382;-0,00141647;2,94E-03;-0,0165824;0,0329611
134,426;-0,00256445;-0,00136739;2,91E-03;-0,0164894;0,0330102
134,427;-0,00251141;-0,00134459;2,85E-03;-0,0164105;0,0330505
134,428;-0,00280624;-0,00128995;3,09E-03;-0,0163209;0,0330933
134,429;-0,00230824;-0,0014563;2,73E-03;-0,0162398;0,0331277
134,43;-0,00250396;-0,00135868;2,85E-03;-0,0161506;0,0331615
134,431;-0,00280867;-0,00130296;3,10E-03;-0,016066;0,0331886
134,432;-0,00228888;-0,00146982;2,72E-03;-0,0159776;0,0332129
134,433;-0,00250092;-0,00138122;2,86E-03;-0,0158896;0,0332322
134,434;-0,00250157;-0,00139411;2,86E-03;-0,0157983;0,0332481
134,435;-0,00250967;-0,00140122;2,87E-03;-0,0157042;0,0332603
134,436;-0,00251391;-0,00143457;2,89E-03;-0,0156076;0,0332689
134,437;-0,00255246;-0,00145255;2,94E-03;-0,0155088;0,0332739
134,438;-0,00247058;-0,00150051;2,89E-03;-0,0154028;0,0332765
134,439;-0,00247888;-0,00152538;2,91E-03;-0,0152908;0,0332778
134,44;-0,00237665;-0,00157055;2,85E-03;-0,0151727;0,0332781
134,441;-0,00236136;-0,00156659;2,83E-03;-0,0150537;0,033276
134,442;-0,00256095;-0,00152899;2,98E-03;-0,0149352;0,0332712
134,443;-0,00216452;-0,0016584;2,73E-03;-0,0148174;0,0332638
134,444;-0,00226131;-0,00161199;2,78E-03;-0,0147004;0,0332541
134,445;-0,00214806;-0,00157877;2,67E-03;-0,0145844;0,0332424
134,446;-0,00230332;-0,00149893;2,75E-03;-0,0144693;0,0332295
134,447;-0,00199885;-0,00157108;2,54E-03;-0,0143552;0,0332158
134,448;-0,00225355;-0,00146196;2,69E-03;-0,0142423;0,0332021
134,449;-0,00234296;-0,00148822;2,78E-03;-0,0141303;0,0331894
134,45;-0,00253215;-0,00155078;2,97E-03;-0,0140197;0,0331785
134,451;-0,00227555;-0,00166166;2,82E-03;-0,0139106;0,0331704
134,452;-0,00235156;-0,00164086;2,87E-03;-0,0138031;0,0331663
134,453;-0,00212466;-0,00164681;2,69E-03;-0,0136977;0,0331673
134,454;-0,00221109;-0,00157153;2,71E-03;-0,0135944;0,0331748
134,455;-0,00183819;-0,00164598;2,47E-03;-0,0134938;0,0331898
134,456;-0,00190345;-0,00156599;2,46E-03;-0,013396;0,0332138
134,457;-0,00164704;-0,0015926;2,29E-03;-0,0133013;0,0332478
134,458;-0,00169988;-0,00159985;2,33E-03;-0,0132103;0,0332931
134,459;-0,00139403;-0,00172644;2,22E-03;-0,0131269;0,0333435
134,46;-0,00151118;-0,00169499;2,27E-03;-0,0130539;0,0333761
134,461;-0,00131677;-0,00182738;2,25E-03;-0,012978;0,0334273
134,462;-0,00147656;-0,00182389;2,35E-03;-0,0128963;0,0334927
134,463;-0,00125532;-0,00203294;2,39E-03;-0,0128245;0,0335162
134,464;-0,00140052;-0,00207338;2,50E-03;-0,0127496;0,0335614
134,465;-0,0012383;-0,00226213;2,58E-03;-0,0126648;0,0336222
134,466;-0,00126703;-0,00235406;2,67E-03;-0,012576;0,0336966
134,467;-0,00125025;-0,00245526;2,76E-03;-0,0125023;0,0337096
134,468;-0,00128346;-0,00248405;2,80E-03;-0,0124286;0,0337517
134,469;-0,00130565;-0,00254207;2,86E-03;-0,012344;0,0338141
134,47;-0,00137272;-0,00254393;2,89E-03;-0,0122546;0,0338935
134,471;-0,00141538;-0,00260582;2,97E-03;-0,0121751;0,0339558
134,472;-0,00152653;-0,002568;2,99E-03;-0,012094;0,0340407
134,473;-0,00160767;-0,00258357;3,04E-03;-0,0120255;0,0340851
134,474;-0,00146978;-0,00230088;2,73E-03;-0,0119541;0,0341585
134,475;-0,00136195;-0,00219148;2,58E-03;-0,0118757;0,0342523
134,476;-0,00124762;-0,00196279;2,33E-03;-0,0118056;0,0343206
134,477;-0,0010412;-0,00181748;2,09E-03;-0,0117308;0,0344117
134,478;-0,000868107;-0,00157809;1,80E-03;-0,0116535;0,0345185
134,479;-0,000748663;-0,0014237;1,61E-03;-0,0115954;0,0345309
134,48;-0,000807476;-0,00133964;1,56E-03;-0,0115345;0,0345812
134,481;-0,000392504;-0,00100412;1,08E-03;-0,0114572;0,0346528
134,482;-0,000311194;-0,00089797;9,50E-04;-0,0113706;0,0347398
134,483;-0,000291713;-0,000739749;7,95E-04;-0,0112807;0,0348398
134,484;-0,000343298;-0,000696129;7,76E-04;-0,0111926;0,0349512
134,485;-0,000152431;-0,000387935;4,17E-04;-0,0111236;0,0350093
134,486;-0,000116052;-0,000297245;3,19E-04;-0,0110534;0,0350911
134,487;-0,000160755;-0,000285502;3,28E-04;-0,0109777;0,0351864
134,488;5,12E-05;6,39E-05;8,19E-05;-0,0108992;0,0352893
134,489;1,95E-05;-2,07E-05;2,84E-05;-0,0108202;0,0353958
134,49;-4,61E-06;-0,000200422;2,00E-04;-0,0107429;0,0355033
134,491;0,000142963;5,08E-05;1,52E-04;-0,0106681;0,0356095
134,492;8,08E-05;-8,48E-05;1,17E-04;-0,010596;0,0357119
134,493;2,40E-05;-0,000286367;2,87E-04;-0,010526;0,0358082
134,494;0,000105433;5,43E-05;1,19E-04;-0,0104571;0,0358962
134,495;5,68E-05;-6,01E-05;8,27E-05;-0,0103885;0,0359741
134,496;4,79E-06;-0,000276157;2,76E-04;-0,0103192;0,0360411
134,497;8,02E-05;6,97E-05;1,06E-04;-0,0102482;0,0360966
134,498;3,95E-05;-4,17E-05;5,74E-05;-0,0101745;0,0361407
134,499;1,19E-05;-0,000267917;2,68E-04;-0,0100974;0,0361738
134,5;9,89E-05;9,52E-05;1,37E-04;-0,0100161;0,0361968
134,501;2,50E-05;-2,66E-05;3,65E-05;-0,0099302;0,0362112
134,502;2,10E-05;-0,000259309;2,60E-04;-0,00983959;0,0362185
134,503;0,000118964;9,13E-05;1,50E-04;-0,00974406;0,0362206
134,504;3,11E-05;-3,31E-05;4,54E-05;-0,00964346;0,0362191
134,505;4,70E-05;-0,000265627;2,70E-04;-0,00953878;0,0362158
134,506;0,000147009;0,000102958;1,79E-04;-0,00943104;0,036212
134,507;2,43E-05;-2,60E-05;3,56E-05;-0,0093212;0,0362091
134,508;5,99E-05;-0,000255602;2,63E-04;-0,00921017;0,036208
134,509;0,00017386;9,22E-05;1,97E-04;-0,00909879;0,0362097
134,51;0,000159274;-0,000167343;2,31E-04;-0,00898799;0,036215
134,511;8,78E-05;-0,000351662;3,62E-04;-0,00887824;0,0362242
134,512;8,74E-05;9,46E-05;1,29E-04;-0,00876999;0,0362372
134,513;0,000112092;-0,000112977;1,59E-04;-0,00867787;0,0363229
134,514;7,10E-06;3,81E-05;3,88E-05;-0,00859207;0,0364074
134,515;2,18E-05;-0,000162408;1,64E-04;-0,0085005;0,0364873
134,516;5,36E-05;3,42E-05;6,36E-05;-0,00840192;0,036561
134,517;3,56E-05;-3,77E-05;5,19E-05;-0,00830168;0,0366283
134,518;4,05E-07;-0,000218971;2,19E-04;-0,0082035;0,0366897
134,519;7,47E-05;0,000109863;1,33E-04;-0,00810908;0,0367453
134,52;-7,10E-06;6,74E-06;9,79E-06;-0,00801863;0,0367946
134,521;0,000155692;-6,48E-05;1,69E-04;-0,00793145;0,0368371
134,522;5,06E-05;-1,65E-05;5,33E-05;-0,00784645;0,0368724
134,523;3,68E-05;-0,000140759;1,46E-04;-0,00776237;0,0369005
134,524;4,98E-05;0,000199709;2,06E-04;-0,00767802;0,0369222
134,525;-0,000125708;0,000130219;1,81E-04;-0,00759249;0,0369387
134,526;0,000114881;8,93E-05;1,45E-04;-0,00750514;0,0369512
134,527;0,000227496;2,02E-05;2,28E-04;-0,00741558;0,0369614
134,528;0,000127309;0,000111313;1,69E-04;-0,00732376;0,0369708
134,529;2,79E-05;-2,26E-05;3,59E-05;-0,00722977;0,0369805
134,53;2,62E-05;0,000184666;1,87E-04;-0,0071339;0,0369914
134,531;-0,000162085;0,000168342;2,34E-04;-0,00703646;0,037004
134,532;6,81E-05;0,000154454;1,69E-04;-0,00693784;0,0370183
134,533;0,000168205;8,90E-05;1,90E-04;-0,00683846;0,0370345
134,534;4,73E-05;0,000120492;1,29E-04;-0,00673871;0,0370523
134,535;-4,20E-05;5,02E-05;6,54E-05;-0,00663892;0,0370715
134,536;4,24E-05;0,000124122;1,31E-04;-0,00653938;0,0370917
134,537;-3,03E-05;3,40E-05;4,56E-05;-0,00644025;0,0371125
134,538;-1,56E-05;2,15E-05;2,65E-05;-0,00634163;0,0371335
134,539;-8,89E-05;9,27E-05;1,28E-04;-0,00624358;0,0371546
134,54;3,36E-05;4,03E-05;5,25E-05;-0,00614609;0,0371755
134,541;7,26E-05;-4,00E-05;8,29E-05;-0,00604909;0,037196
134,542;3,42E-05;9,63E-05;1,02E-04;-0,00595248;0,0372159
134,543;-5,34E-05;5,96E-05;8,00E-05;-0,00585619;0,0372353
134,544;6,42E-05;4,76E-05;7,99E-05;-0,00576011;0,0372542
134,545;-1,62E-05;1,77E-05;2,40E-05;-0,00566416;0,0372727
134,546;3,86E-05;3,21E-05;5,02E-05;-0,00556827;0,0372908
134,547;-1,02E-05;1,26E-05;1,62E-05;-0,00547236;0,0373085
134,548;0,00012969;4,19E-05;1,36E-04;-0,00537638;0,0373259
134,549;2,69E-06;2,97E-06;4,01E-06;-0,0052803;0,0373431
134,55;0,000140031;3,95E-05;1,46E-04;-0,00518411;0,0373602
134,551;4,69E-05;1,04E-06;4,69E-05;-0,00508781;0,0373772
134,552;0,000220286;5,30E-05;2,27E-04;-0,00499139;0,0373941
134,553;0,000204283;7,18E-05;2,17E-04;-0,00489484;0,0374109
134,554;9,18E-05;0,000201495;2,21E-04;-0,00479819;0,0374276
134,555;-3,14E-05;1,16E-05;3,34E-05;-0,00470142;0,0374442
134,556;6,56E-05;3,70E-05;7,53E-05;-0,00460457;0,0374607
134,557;3,30E-06;-0,000187643;1,88E-04;-0,00450765;0,0374771
134,558;0,000107217;-0,000187057;2,16E-04;-0,00441065;0,0374934
134,559;3,40E-05;-0,000393588;3,95E-04;-0,00431358;0,0375095
134,56;0,00017315;-0,000316293;3,61E-04;-0,00421638;0,0375254
134,561;8,17E-05;-0,000518135;5,25E-04;-0,00411873;0,037541
134,562;0,000117658;-0,000459596;4,74E-04;-0,00402078;0,0375563
134,563;0,00013725;-0,00040105;4,24E-04;-0,00392309;0,0375712
134,564;7,75E-05;-0,000407788;4,15E-04;-0,00382532;0,0375855
134,565;-1,78E-05;-0,000666047;6,66E-04;-0,00372713;0,0375992
134,566;0,000134812;-0,000484599;5,03E-04;-0,0036285;0,0376123
134,567;0,000169337;-0,000719288;7,39E-04;-0,00352882;0,0376251
134,568;0,000205239;-0,000598088;6,32E-04;-0,00342813;0,0376379
134,569;6,94E-05;-0,000829674;8,33E-04;-0,00332682;0,0376511
134,57;0,000139827;-0,000582509;5,99E-04;-0,00322573;0,0375909
134,571;6,17E-05;-0,000817402;8,20E-04;-0,00312357;0,0375011
134,572;8,74E-05;-0,000648715;6,55E-04;-0,00302195;0,0374469
134,573;8,50E-05;-0,000600215;6,06E-04;-0,00291942;0,037409
134,574;3,54E-05;-0,000601904;6,03E-04;-0,00281544;0,0373783
134,575;8,79E-05;-0,000860248;8,65E-04;-0,00271017;0,0373519
134,576;0,000249642;-0,000455226;5,19E-04;-0,00260382;0,0373303
134,577;9,24E-05;-0,000665151;6,72E-04;-0,00249667;0,0373145
134,578;6,42E-05;-0,000458698;4,63E-04;-0,00239182;0,0373051
134,579;7,80E-06;-0,000728058;7,28E-04;-0,00229365;0,0373021
134,58;0,000131028;-0,000403324;4,24E-04;-0,00219454;0,037305
134,581;2,29E-06;-0,000642045;6,42E-04;-0,00210559;0,0373123
134,582;2,98E-05;-0,000386055;3,87E-04;-0,00201054;0,0373235
134,583;1,20E-05;-0,000647048;6,47E-04;-0,00192833;0,0373373
134,584;9,17E-05;-0,000345301;3,57E-04;-0,00183667;0,0373532
134,585;2,42E-05;-0,000604845;6,05E-04;-0,00175421;0,0373704
134,586;6,20E-05;-0,000327522;3,33E-04;-0,00166198;0,0373885
134,587;2,40E-05;-0,000594354;5,95E-04;-0,00158298;0,0374071
134,588;7,83E-05;-0,000298096;3,08E-04;-0,00149139;0,0374255
134,589;3,40E-05;-0,000559968;5,61E-04;-0,00140825;0,0374438
134,59;6,65E-05;-0,000269492;2,78E-04;-0,0013146;0,0374612
134,591;3,61E-05;-0,000532777;5,34E-04;-0,00123005;0,0374784
134,592;7,44E-05;-0,000235741;2,47E-04;-0,00113712;0,0374943
134,593;4,43E-05;-0,000496825;4,99E-04;-0,00104947;0,0375094
134,594;7,09E-05;-0,000202796;2,15E-04;-0,00095559;0,0375228
134,595;4,83E-05;-0,000463452;4,66E-04;-0,000863897;0,0375351
134,596;7,26E-05;-0,000167657;1,83E-04;-0,000770845;0,0375459
134,597;5,44E-05;-0,000426173;4,30E-04;-0,000677406;0,0375551
134,598;7,11E-05;-0,000133148;1,51E-04;-0,00058353;0,0375626
134,599;5,83E-05;-0,000390923;3,95E-04;-0,000488107;0,0375684
134,6;7,16E-05;-1,00E-04;1,23E-04;-0,000392174;0,0375728
134,601;6,24E-05;-0,000356327;3,62E-04;-0,000295409;0,0375759
134,602;7,05E-05;-6,93E-05;9,88E-05;-0,000197986;0,0375778
134,603;6,47E-05;-0,000323518;3,30E-04;-1,00E-04;0,0375785
134,604;6,95E-05;-4,06E-05;8,05E-05;-1,54E-06;0,0375782
134,605;6,63E-05;-0,000290805;2,98E-04;9,72E-05;0,0375767
134,606;6,78E-05;-1,33E-05;6,91E-05;0,000196287;0,0375741
134,607;6,68E-05;-0,000259181;2,68E-04;0,000295499;0,0375704
134,608;6,60E-05;1,18E-05;6,71E-05;0,000394822;0,0375656
134,609;6,63E-05;-0,000229834;2,39E-04;0,000494203;0,0375596
134,61;7,02E-05;6,73E-06;7,06E-05;0,000593594;0,0375524
134,611;4,77E-05;-5,02E-05;6,92E-05;0,000692951;0,0375439
134,612;-4,56E-05;-0,000296658;3,00E-04;0,00079223;0,0375342
134,613;0,000110722;6,66E-05;1,29E-04;0,000895049;0,0373902
134,614;4,20E-05;-0,000126888;1,34E-04;0,000971739;0,0372783
134,615;5,48E-05;-6,03E-05;8,14E-05;0,00104468;0,0372003
134,616;-1,77E-05;-0,000253865;2,54E-04;0,00112617;0,0371443
134,617;4,71E-05;4,16E-05;6,28E-05;0,00121949;0,0371005
134,618;1,86E-05;-0,000133476;1,35E-04;0,00132261;0,0370627
134,619;2,37E-05;-2,98E-05;3,81E-05;0,00143147;0,0370281
134,62;2,66E-05;-2,80E-05;3,86E-05;0,00154314;0,0369973
134,621;-8,74E-05;-0,000215873;2,33E-04;0,00165518;0,0369736
134,622;9,26E-05;7,79E-05;1,21E-04;0,00175838;0,0369545
134,623;3,24E-05;-3,36E-05;4,67E-05;0,00186141;0,0369398
134,624;-0,000178928;3,68E-05;1,83E-04;0,00195801;0,0369255
134,625;3,47E-05;-3,86E-05;5,18E-05;0,0020483;0,0369085
134,626;0,000134496;-0,000137199;1,92E-04;0,00214495;0,0368895
134,627;-7,09E-05;3,14E-05;7,76E-05;0,00224634;0,0368701
