sim_time; tb3_1?world_linear_velocity/x
128,922;-0,0241365
128,923;-0,0243981
128,924;-0,0246504
128,925;-0,0248944
128,926;-0,025132
128,927;-0,025366
128,928;-0,0255995
128,929;-0,025835
128,93;-0,0260736
128,931;-0,0263152
128,932;-0,0265588
128,933;-0,0268028
128,934;-0,027046
128,935;-0,0272872
128,936;-0,0275256
128,937;-0,0277612
128,938;-0,0279941
128,939;-0,0282247
128,94;-0,0284537
128,941;-0,0286641
128,942;-0,0288523
128,943;-0,0290063
128,944;-0,0291144
128,945;-0,0291702
128,946;-0,0289683
128,947;-0,0287972
128,948;-0,0286329
128,949;-0,0284655
128,95;-0,028291
128,951;-0,028109
128,952;-0,02792
128,953;-0,0277236
128,954;-0,02752
128,955;-0,0273105
128,956;-0,0270965
128,957;-0,0268794
128,958;-0,02666
128,959;-0,0264383
128,96;-0,0262141
128,961;-0,0259867
128,962;-0,0257554
128,963;-0,0255197
128,964;-0,0252796
128,965;-0,0250553
128,966;-0,0248352
128,967;-0,0246115
128,968;-0,0243793
128,969;-0,0241374
128,97;-0,0238875
128,971;-0,0236318
128,972;-0,0233726
128,973;-0,0231135
128,974;-0,0228546
128,975;-0,0225923
128,976;-0,022334
128,977;-0,0220735
128,978;-0,0218089
128,979;-0,0215882
128,98;-0,0212473
128,981;-0,0210034
128,982;-0,0208239
128,983;-0,0206957
128,984;-0,0205362
128,985;-0,0202936
128,986;-0,0199721
128,987;-0,019613
128,988;-0,019261
128,989;-0,0189425
128,99;-0,0186642
128,991;-0,0184214
128,992;-0,0182049
128,993;-0,018005
128,994;-0,0178128
128,995;-0,017621
128,996;-0,0174233
128,997;-0,017216
128,998;-0,0169982
128,999;-0,0167715
129;-0,0165396
129,001;-0,0163069
129,002;-0,0160773
129,003;-0,0158533
129,004;-0,0156359
129,005;-0,0154244
129,006;-0,015217
129,007;-0,0150119
129,008;-0,0148072
129,009;-0,0146018
129,01;-0,0143954
129,011;-0,0141882
129,012;-0,013981
129,013;-0,0137734
129,014;-0,0135686
129,015;-0,0133664
129,016;-0,0131669
129,017;-0,0129762
129,018;-0,0128676
129,019;-0,0127648
129,02;-0,0126751
129,021;-0,0126164
129,022;-0,0126017
129,023;-0,0126304
129,024;-0,0126929
129,025;-0,0127798
129,026;-0,0128788
129,027;-0,0129777
129,028;-0,0130687
129,029;-0,0131491
129,03;-0,0132205
129,031;-0,0132872
129,032;-0,0133542
129,033;-0,0134256
129,034;-0,0135038
129,035;-0,0135897
129,036;-0,0136823
129,037;-0,0137798
129,038;-0,0138803
129,039;-0,0139819
129,04;-0,0140833
129,041;-0,0141842
129,042;-0,0142847
129,043;-0,0143855
129,044;-0,0144873
129,045;-0,0145911
129,046;-0,0146974
129,047;-0,0148065
129,048;-0,0149184
129,049;-0,0150329
129,05;-0,0151496
129,051;-0,0152682
129,052;-0,0153883
129,053;-0,0155097
129,054;-0,0156323
129,055;-0,0157563
129,056;-0,0158816
129,057;-0,0160085
129,058;-0,016137
129,059;-0,0162672
129,06;-0,0163992
129,061;-0,0165328
129,062;-0,016668
129,063;-0,0168047
129,064;-0,016943
129,065;-0,0170827
129,066;-0,0172238
129,067;-0,0173663
129,068;-0,0175096
129,069;-0,0176536
129,07;-0,0177986
129,071;-0,0179447
129,072;-0,0180921
129,073;-0,018241
129,074;-0,0183913
129,075;-0,018543
129,076;-0,018696
129,077;-0,0188505
129,078;-0,0190062
129,079;-0,0191632
129,08;-0,0193215
129,081;-0,019481
129,082;-0,0196416
129,083;-0,0198034
129,084;-0,0199664
129,085;-0,0201304
129,086;-0,0202954
129,087;-0,0204614
129,088;-0,0206283
129,089;-0,0207961
129,09;-0,0209648
129,091;-0,0211343
129,092;-0,0213045
129,093;-0,0214755
129,094;-0,0216472
129,095;-0,0218196
129,096;-0,0219927
129,097;-0,0221664
129,098;-0,0223408
129,099;-0,0225157
129,1;-0,0226913
129,101;-0,0228674
129,102;-0,0230441
129,103;-0,0232214
129,104;-0,0233991
129,105;-0,0235774
129,106;-0,0237563
129,107;-0,0239358
129,108;-0,024116
129,109;-0,0242974
129,11;-0,0244809
129,111;-0,0246687
129,112;-0,0248704
129,113;-0,024765
129,114;-0,0248288
129,115;-0,0249138
129,116;-0,0249674
129,117;-0,0249821
129,118;-0,024965
129,119;-0,0249257
129,12;-0,0248743
129,121;-0,0248159
129,122;-0,0247538
129,123;-0,0246902
129,124;-0,0246273
129,125;-0,0245663
129,126;-0,0245077
129,127;-0,0244516
129,128;-0,0243971
129,129;-0,0243433
129,13;-0,0242892
129,131;-0,0242346
129,132;-0,0241783
129,133;-0,0241199
129,134;-0,024059
129,135;-0,0239961
129,136;-0,0239322
129,137;-0,0238681
129,138;-0,0238047
129,139;-0,0237425
129,14;-0,0236815
129,141;-0,0236215
129,142;-0,0235624
129,143;-0,0235036
129,144;-0,0234449
129,145;-0,0233858
129,146;-0,0233263
129,147;-0,0232661
129,148;-0,0232052
129,149;-0,0231437
129,15;-0,0230816
129,151;-0,0230192
129,152;-0,0229565
129,153;-0,0228937
129,154;-0,0228308
129,155;-0,022768
129,156;-0,0227051
129,157;-0,0226421
129,158;-0,0225791
129,159;-0,022516
129,16;-0,0224528
129,161;-0,0223894
129,162;-0,0223258
129,163;-0,022262
129,164;-0,0221981
129,165;-0,0221341
129,166;-0,02207
129,167;-0,0220058
129,168;-0,0219415
129,169;-0,0218771
129,17;-0,0218126
129,171;-0,021748
129,172;-0,0216833
129,173;-0,0216185
129,174;-0,0215536
129,175;-0,0214885
129,176;-0,0214233
129,177;-0,021358
129,178;-0,0212925
129,179;-0,0212269
129,18;-0,0211612
129,181;-0,0210954
129,182;-0,0210295
129,183;-0,0209634
129,184;-0,0208973
129,185;-0,020831
129,186;-0,0207646
129,187;-0,0206981
129,188;-0,0206314
129,189;-0,0205647
129,19;-0,0204978
129,191;-0,0204308
129,192;-0,0203637
129,193;-0,0202964
129,194;-0,0202291
129,195;-0,0201616
129,196;-0,0200941
129,197;-0,0200264
129,198;-0,0199586
129,199;-0,0198907
129,2;-0,0198226
129,201;-0,0197545
129,202;-0,0196863
129,203;-0,0196179
129,204;-0,0195494
129,205;-0,0194808
129,206;-0,0194121
129,207;-0,0193433
129,208;-0,0192744
129,209;-0,0192054
129,21;-0,0191362
129,211;-0,019067
129,212;-0,0189976
129,213;-0,018862
129,214;-0,0187536
129,215;-0,0186467
129,216;-0,0185232
129,217;-0,0183779
129,218;-0,0182125
129,219;-0,0179921
129,22;-0,0177916
129,221;-0,0176003
129,222;-0,0174191
129,223;-0,0172566
129,224;-0,0171195
129,225;-0,0170085
129,226;-0,0169191
129,227;-0,0168444
129,228;-0,016778
129,229;-0,016716
129,23;-0,0166565
129,231;-0,0165996
129,232;-0,016546
129,233;-0,0164961
129,234;-0,0164493
129,235;-0,0164047
129,236;-0,0163608
129,237;-0,0163159
129,238;-0,0162687
129,239;-0,0162185
129,24;-0,0161648
129,241;-0,0161078
129,242;-0,0160479
129,243;-0,0159856
129,244;-0,0159215
129,245;-0,0158562
129,246;-0,0157902
129,247;-0,0157239
129,248;-0,0156574
129,249;-0,0155909
129,25;-0,0155244
129,251;-0,0154579
129,252;-0,0153913
129,253;-0,0153246
129,254;-0,0152579
129,255;-0,0151911
129,256;-0,0151243
129,257;-0,0150576
129,258;-0,0149911
129,259;-0,0149246
129,26;-0,0148584
129,261;-0,0147923
129,262;-0,0147263
129,263;-0,0146603
129,264;-0,0145944
129,265;-0,0145285
129,266;-0,0144626
129,267;-0,0143965
129,268;-0,0143303
129,269;-0,0142641
129,27;-0,0141977
129,271;-0,0141312
129,272;-0,0140646
129,273;-0,0139979
129,274;-0,0139312
129,275;-0,0138643
129,276;-0,0137973
129,277;-0,0137303
129,278;-0,0136632
129,279;-0,013596
129,28;-0,0135287
129,281;-0,0134613
129,282;-0,0133938
129,283;-0,0133263
129,284;-0,0132586
129,285;-0,0131909
129,286;-0,0131232
129,287;-0,0130553
129,288;-0,0129874
129,289;-0,0129195
129,29;-0,0128515
129,291;-0,0127834
129,292;-0,0127152
129,293;-0,012647
129,294;-0,0125787
129,295;-0,0125103
129,296;-0,0124419
129,297;-0,0123734
129,298;-0,0123049
129,299;-0,0122362
129,3;-0,0121676
129,301;-0,0120988
129,302;-0,01203
129,303;-0,0119611
129,304;-0,0118921
129,305;-0,0118231
129,306;-0,0117541
129,307;-0,0116849
129,308;-0,0116157
129,309;-0,0115464
129,31;-0,0114771
129,311;-0,0114077
129,312;-0,0113382
129,313;-0,0112201
129,314;-0,0110686
129,315;-0,0109322
129,316;-0,0108261
129,317;-0,0107454
129,318;-0,0106768
129,319;-0,0106084
129,32;-0,0105333
129,321;-0,0104507
129,322;-0,010364
129,323;-0,0102783
129,324;-0,0101979
129,325;-0,0101252
129,326;-0,0100597
129,327;-0,0100003
129,328;-0,00994441
129,329;-0,00988772
129,33;-0,00982835
129,331;-0,00976558
129,332;-0,00969931
129,333;-0,00963015
129,334;-0,00955908
129,335;-0,00948719
129,336;-0,00941537
129,337;-0,00934424
129,338;-0,00927389
129,339;-0,00920463
129,34;-0,00913583
129,341;-0,00906733
129,342;-0,00899886
129,343;-0,00893013
129,344;-0,0088609
129,345;-0,00879109
129,346;-0,00872077
129,347;-0,00865012
129,348;-0,00857932
129,349;-0,00850851
129,35;-0,00843776
129,351;-0,00836713
129,352;-0,00829649
129,353;-0,00822558
129,354;-0,0081544
129,355;-0,0080831
129,356;-0,00801237
129,357;-0,00794211
129,358;-0,00787194
129,359;-0,00780167
129,36;-0,0077312
129,361;-0,00766048
129,362;-0,00758953
129,363;-0,00751837
129,364;-0,00744708
129,365;-0,00737571
129,366;-0,00730432
129,367;-0,00723297
129,368;-0,00716166
129,369;-0,0070904
129,37;-0,00701919
129,371;-0,00694802
129,372;-0,00687689
129,373;-0,0068058
129,374;-0,00673474
129,375;-0,0066637
129,376;-0,00659265
129,377;-0,0065216
129,378;-0,00645054
129,379;-0,00637945
129,38;-0,00630834
129,381;-0,00623696
129,382;-0,00616526
129,383;-0,00609336
129,384;-0,00602132
129,385;-0,00594895
129,386;-0,00587636
129,387;-0,00580365
129,388;-0,00573091
129,389;-0,00565818
129,39;-0,00558551
129,391;-0,00551284
129,392;-0,00544017
129,393;-0,00536753
129,394;-0,00529493
129,395;-0,00522232
129,396;-0,00514971
129,397;-0,00507713
129,398;-0,00500457
129,399;-0,00493206
129,4;-0,00485956
129,401;-0,00478705
129,402;-0,00471456
129,403;-0,00464209
129,404;-0,00456966
129,405;-0,00449725
129,406;-0,00442481
129,407;-0,00435237
129,408;-0,00427999
129,409;-0,00420763
129,41;-0,00413529
129,411;-0,00406288
129,412;-0,00399044
129,413;-0,0039034
129,414;-0,00382773
129,415;-0,00376969
129,416;-0,0037193
129,417;-0,0036676
129,418;-0,00361252
129,419;-0,00355099
129,42;-0,00348851
129,421;-0,00341308
129,422;-0,00332371
129,423;-0,0032314
129,424;-0,00314076
129,425;-0,00305281
129,426;-0,00296726
129,427;-0,00288368
129,428;-0,00280179
129,429;-0,00272103
129,43;-0,00263551
129,431;-0,00254975
129,432;-0,00246481
129,433;-0,00238046
129,434;-0,00229891
129,435;-0,00222514
129,436;-0,00214995
129,437;-0,00208151
129,438;-0,00201054
129,439;-0,00194471
129,44;-0,00187852
129,441;-0,00181493
129,442;-0,00175134
129,443;-0,00168815
129,444;-0,00162504
129,445;-0,0015619
129,446;-0,00149848
129,447;-0,0014347
129,448;-0,0013705
129,449;-0,00129842
129,45;-0,00123328
129,451;-0,00116886
129,452;-0,00110323
129,453;-0,00103614
129,454;-0,000967853
129,455;-0,000898674
129,456;-0,000828837
129,457;-0,000757792
129,458;-0,000686387
129,459;-0,000622138
129,46;-0,000556335
129,461;-0,00048634
129,462;-0,000413466
129,463;-0,000338563
129,464;-0,000266791
129,465;-0,000195582
129,466;-0,000118147
129,467;-3,72E-05
129,468;4,52E-05
129,469;0,000128962
129,47;0,000215129
129,471;0,000301135
129,472;0,000387852
129,473;0,000475168
129,474;0,000562857
129,475;0,000641582
129,476;0,000717149
129,477;0,000787614
129,478;0,000853704
129,479;0,000915776
129,48;0,000974264
129,481;0,00102996
129,482;0,0010839
129,483;0,00113385
129,484;0,0011814
129,485;0,00123037
129,486;0,00128223
129,487;0,00133697
129,488;0,001394
129,489;0,00145322
129,49;0,001515
129,491;0,00157963
129,492;0,00164695
129,493;0,00171722
129,494;0,00179023
129,495;0,00186548
129,496;0,00194254
129,497;0,00200678
129,498;0,00207186
129,499;0,00213079
129,5;0,00219061
129,501;0,00224889
129,502;0,00230528
129,503;0,00235758
129,504;0,00240617
129,505;0,00245489
129,506;0,00250323
129,507;0,00255128
129,508;0,00259981
129,509;0,00265403
129,51;0,00271537
129,511;0,00278474
129,512;0,00286032
129,513;0,00295435
129,514;0,00296946
129,515;0,00306132
129,516;0,00311586
129,517;0,00316504
129,518;0,00318326
129,519;0,003294
129,52;0,00335993
129,521;0,00338695
129,522;0,00348959
129,523;0,00353683
129,524;0,00360062
129,525;0,0036411
129,526;0,00373187
129,527;0,0037286
129,528;0,00375068
129,529;0,00388051
129,53;0,00387501
129,531;0,00391249
129,532;0,00393755
129,533;0,0039884
129,534;0,00403824
129,535;0,00417341
129,536;0,00416562
129,537;0,00426525
129,538;0,00424855
129,539;0,00435286
129,54;0,0043286
129,541;0,00435556
129,542;0,00436925
129,543;0,00446663
129,544;0,00446793
129,545;0,0045718
129,546;0,00456263
129,547;0,00457267
129,548;0,00471343
129,549;0,00473764
129,55;0,00474879
129,551;0,00491333
129,552;0,00496574
129,553;0,00497286
129,554;0,00509504
129,555;0,00514344
129,556;0,00520021
129,557;0,00541316
129,558;0,00550239
129,559;0,00551639
129,56;0,00555093
129,561;0,0057615
129,562;0,00585062
129,563;0,00586533
129,564;0,0058943
129,565;0,00610144
129,566;0,0061877
129,567;0,0062005
129,568;0,00622833
129,569;0,00643055
129,57;0,00651492
129,571;0,00652998
129,572;0,0065651
129,573;0,00676271
129,574;0,00684573
129,575;0,00687547
129,576;0,00697972
129,577;0,00704932
129,578;0,00723868
129,579;0,00730652
129,58;0,00733918
129,581;0,00749936
129,582;0,00755548
129,583;0,00761818
129,584;0,00777312
129,585;0,00784323
129,586;0,00799924
129,587;0,00805838
129,588;0,008198
129,589;0,00825759
129,59;0,00837771
129,591;0,00845685
129,592;0,0085789
129,593;0,00872776
129,594;0,00878332
129,595;0,0088785
129,596;0,00899969
129,597;0,00912974
129,598;0,00921204
129,599;0,00930841
129,6;0,00941039
129,601;0,00951114
129,602;0,00960693
129,603;0,00969599
129,604;0,00977785
129,605;0,00985293
129,606;0,0099222
129,607;0,00998687
129,608;0,0100483
129,609;0,0101079
129,61;0,010167
129,611;0,0102264
129,612;0,0102873
129,613;0,0102647
129,614;0,0102346
129,615;0,0101983
129,616;0,0101034
129,617;0,0100513
129,618;0,0100386
129,619;0,0100571
129,62;0,0100976
129,621;0,0101523
129,622;0,0102149
129,623;0,0102811
129,624;0,0103483
129,625;0,0104169
129,626;0,0104904
129,627;0,0105641
129,628;0,0106363
129,629;0,010707
129,63;0,0107769
129,631;0,0108466
129,632;0,0109162
129,633;0,0109856
129,634;0,0110545
129,635;0,0111223
129,636;0,0111889
129,637;0,011254
129,638;0,0113179
129,639;0,011381
129,64;0,0114436
129,641;0,0115062
129,642;0,0115692
129,643;0,0116329
129,644;0,0116972
129,645;0,0117621
129,646;0,0118276
129,647;0,0118935
129,648;0,0119594
129,649;0,0120254
129,65;0,0120913
129,651;0,012157
129,652;0,0122225
129,653;0,0122877
129,654;0,0123528
129,655;0,0124178
129,656;0,0124826
129,657;0,0125473
129,658;0,0126119
129,659;0,0126764
129,66;0,0127407
129,661;0,0128044
129,662;0,0128679
129,663;0,0129313
129,664;0,0129949
129,665;0,0130592
129,666;0,013124
129,667;0,0131893
129,668;0,0132546
129,669;0,0133197
129,67;0,0133845
129,671;0,0134489
129,672;0,013513
129,673;0,0135768
129,674;0,0136403
129,675;0,0137037
129,676;0,0137669
129,677;0,0138299
129,678;0,0138929
129,679;0,0139558
129,68;0,0140187
129,681;0,0140816
129,682;0,0141445
129,683;0,0142074
129,684;0,0142704
129,685;0,0143333
129,686;0,0143962
129,687;0,014459
129,688;0,0145218
129,689;0,0145846
129,69;0,0146472
129,691;0,0147099
129,692;0,0147724
129,693;0,0148349
129,694;0,0148973
129,695;0,0149597
129,696;0,015022
129,697;0,0150843
129,698;0,0151465
129,699;0,0152086
129,7;0,0152706
129,701;0,0153326
129,702;0,0153945
129,703;0,0154563
129,704;0,0155181
129,705;0,0155798
129,706;0,0156414
129,707;0,0157029
129,708;0,0157644
129,709;0,0158258
129,71;0,0158872
129,711;0,0159484
129,712;0,0160096
129,713;0,0161748
129,714;0,0163273
129,715;0,0164541
129,716;0,016557
129,717;0,016642
129,718;0,0167162
129,719;0,0167848
129,72;0,0168508
129,721;0,0169152
129,722;0,016978
129,723;0,017039
129,724;0,0170983
129,725;0,0171565
129,726;0,0172143
129,727;0,0172723
129,728;0,0173309
129,729;0,0173904
129,73;0,0174507
129,731;0,0175114
129,732;0,0175724
129,733;0,0176334
129,734;0,0176942
129,735;0,0177548
129,736;0,0178151
129,737;0,0178752
129,738;0,0179351
129,739;0,0179948
129,74;0,0180544
129,741;0,018114
129,742;0,0181736
129,743;0,0182331
129,744;0,0182926
129,745;0,018352
129,746;0,0184114
129,747;0,0184708
129,748;0,01853
129,749;0,0185891
129,75;0,0186482
129,751;0,0187071
129,752;0,018766
129,753;0,0188248
129,754;0,0188835
129,755;0,0189421
129,756;0,0190007
129,757;0,0190592
129,758;0,0191176
129,759;0,0191759
129,76;0,0192341
129,761;0,0192923
129,762;0,0193503
129,763;0,0194083
129,764;0,0194662
129,765;0,0195239
129,766;0,0195816
129,767;0,0196392
129,768;0,0196967
129,769;0,0197541
129,77;0,0198114
129,771;0,0198686
129,772;0,0199257
129,773;0,0199828
129,774;0,0200397
129,775;0,0200965
129,776;0,0201533
129,777;0,0202099
129,778;0,0202665
129,779;0,0203229
129,78;0,0203793
129,781;0,0204355
129,782;0,0204917
129,783;0,0205478
129,784;0,0206037
129,785;0,0206596
129,786;0,0207154
129,787;0,0207711
129,788;0,0208266
129,789;0,0208821
129,79;0,0209375
129,791;0,0209928
129,792;0,0210479
129,793;0,021103
129,794;0,021158
129,795;0,0212129
129,796;0,0212676
129,797;0,0213223
129,798;0,0213769
129,799;0,0214313
129,8;0,0214857
129,801;0,02154
129,802;0,0215941
129,803;0,0216482
129,804;0,0217021
129,805;0,021756
129,806;0,0218097
129,807;0,0218633
129,808;0,0219168
129,809;0,0219703
129,81;0,0220236
129,811;0,0220768
129,812;0,0221299
129,813;0,0222678
129,814;0,0223891
129,815;0,0224447
129,816;0,0224996
129,817;0,0225548
129,818;0,0226026
129,819;0,0226434
129,82;0,0226812
129,821;0,0227202
129,822;0,0227628
129,823;0,0228096
129,824;0,0228602
129,825;0,0229133
129,826;0,0229679
129,827;0,0230231
129,828;0,0230784
129,829;0,0231336
129,83;0,0231885
129,831;0,0232433
129,832;0,0232979
129,833;0,0233523
129,834;0,0234067
129,835;0,023461
129,836;0,0235152
129,837;0,023569
129,838;0,0236225
129,839;0,0236756
129,84;0,023728
129,841;0,0237798
129,842;0,023831
129,843;0,0238817
129,844;0,023932
129,845;0,0239819
129,846;0,0240316
129,847;0,0240811
129,848;0,0241307
129,849;0,0241801
129,85;0,0242296
129,851;0,0242791
129,852;0,0243285
129,853;0,0243779
129,854;0,0244273
129,855;0,0244765
129,856;0,0245257
129,857;0,0245747
129,858;0,0246237
129,859;0,0246725
129,86;0,0247212
129,861;0,0247699
129,862;0,0248184
129,863;0,0248668
129,864;0,0249151
129,865;0,0249633
129,866;0,0250113
129,867;0,0250591
129,868;0,0251068
129,869;0,0251544
129,87;0,0252018
129,871;0,0252491
129,872;0,0252961
129,873;0,0253431
129,874;0,0253899
129,875;0,0254365
129,876;0,025483
129,877;0,0255294
129,878;0,0255756
129,879;0,0256217
129,88;0,0256676
129,881;0,0257134
129,882;0,025759
129,883;0,0258045
129,884;0,0258498
129,885;0,025895
129,886;0,02594
129,887;0,0259849
129,888;0,0260296
129,889;0,0260742
129,89;0,0261186
129,891;0,0261628
129,892;0,026207
129,893;0,0262509
129,894;0,0262947
129,895;0,0263384
